id,lat,lon,date,borough,severity,casualties_num
725221,51.524933,-0.03483,2019-05-12 13:07:00+00:00,Tower Hamlets,Slight,1
725222,51.598377,-0.076697,2019-05-12 08:19:00+00:00,Haringey,Serious,1
725224,51.517044,-0.12587299999999998,2019-05-12 13:15:00+00:00,Camden,Serious,1
725227,51.486711,-0.287471,2019-05-12 09:30:00+00:00,Richmond upon Thames,Slight,1
725228,51.531225,-0.08630499999999999,2019-05-12 13:45:00+00:00,Hackney,Slight,1
356377,51.514068,-0.151389,2019-06-03 07:30:00+00:00,City of Westminster,Serious,1
356379,51.473858,-0.081161,2019-06-14 16:55:00+00:00,Southwark,Slight,1
356383,51.51873,-0.074476,2019-06-12 08:55:00+00:00,Tower Hamlets,Slight,1
356384,51.398478,0.014962999999999999,2019-06-14 17:50:00+00:00,Bromley,Slight,1
356388,51.569059,0.12166099999999999,2019-06-14 18:42:00+00:00,Redbridge,Slight,1
356390,51.523175,-0.078497,2019-06-14 20:32:00+00:00,Hackney,Slight,1
356392,51.45084,0.080006,2019-06-14 20:20:00+00:00,Greenwich,Serious,1
356411,51.478327,-0.03499,2019-06-14 13:00:00+00:00,Lewisham,Slight,1
356420,51.359394,0.022296999999999997,2019-06-15 10:00:00+00:00,Bromley,Slight,2
356423,51.591059,-0.108377,2019-06-15 10:45:00+00:00,Haringey,Slight,1
356424,51.524146,-0.11673000000000001,2019-06-14 18:15:00+00:00,Camden,Slight,1
358978,51.455971,0.059842,2019-07-19 18:15:00+00:00,Greenwich,Slight,1
358985,51.472107,0.002568,2019-07-19 23:10:00+00:00,Greenwich,Slight,1
358986,51.472035,-0.210397,2019-07-19 17:05:00+00:00,Hammersmith and Fulham,Slight,1
358995,51.533405,-0.07717299999999999,2019-07-20 00:40:00+00:00,Hackney,Serious,1
359020,51.553521,-0.14077499999999998,2019-07-20 14:50:00+00:00,Camden,Slight,1
359024,51.454134,-0.140095,2019-07-20 11:55:00+00:00,Lambeth,Slight,1
722740,51.494458,-0.213034,2019-04-03 06:54:00+00:00,Hammersmith and Fulham,Slight,1
722741,51.527107,-0.21348599999999998,2019-04-03 08:50:00+00:00,City of Westminster,Slight,1
722742,51.488002,-0.194302,2019-04-03 08:30:00+00:00,Kensington and Chelsea,Slight,1
722749,51.46235,-0.488842,2019-04-02 16:10:00+00:00,Hillingdon,Slight,1
722752,51.562818,0.033285999999999996,2019-04-03 08:25:00+00:00,Redbridge,Slight,1
722763,51.575349,0.027351,2019-04-03 12:44:00+00:00,Redbridge,Slight,1
722777,51.576228,0.136413,2019-04-03 16:50:00+00:00,Barking and Dagenham,Slight,1
722783,51.527359,-0.08362699999999999,2019-04-03 16:30:00+00:00,Hackney,Slight,1
722786,51.405746,-0.103712,2019-04-03 18:00:00+00:00,Croydon,Slight,2
727025,51.471618,-0.06304,2019-06-07 19:15:00+00:00,Southwark,Serious,1
727041,51.543442,-0.076158,2019-06-07 21:33:00+00:00,Hackney,Slight,1
727048,51.474024,-0.063874,2019-06-07 22:41:00+00:00,Southwark,Slight,1
727052,51.443689,-0.118977,2019-06-08 23:00:00+00:00,Lambeth,Slight,1
727069,51.430559,-0.168875,2019-06-08 10:30:00+00:00,Wandsworth,Serious,1
727073,51.527497,0.01754,2019-05-21 17:55:00+00:00,Newham,Serious,1
727078,51.525561,-0.033087,2019-06-08 15:56:00+00:00,Tower Hamlets,Slight,1
727080,51.514732,-0.158698,2019-06-08 11:50:00+00:00,City of Westminster,Slight,1
354078,51.581097,-0.08626,2019-05-11 13:25:00+00:00,Haringey,Slight,1
354079,51.478218,-0.20075099999999999,2019-05-12 11:36:00+00:00,Hammersmith and Fulham,Slight,1
354081,51.524933,-0.03483,2019-05-12 13:07:00+00:00,Tower Hamlets,Slight,1
354082,51.598377,-0.076697,2019-05-12 08:19:00+00:00,Haringey,Serious,1
354084,51.517044,-0.12587299999999998,2019-05-12 13:15:00+00:00,Camden,Serious,1
354087,51.486711,-0.287471,2019-05-12 09:30:00+00:00,Richmond upon Thames,Slight,1
354088,51.531225,-0.08630499999999999,2019-05-12 13:45:00+00:00,Hackney,Slight,1
354094,51.578143,-0.0071189999999999995,2019-05-12 13:05:00+00:00,Waltham Forest,Slight,1
354098,51.469653,-0.2649,2019-05-12 16:10:00+00:00,Richmond upon Thames,Slight,1
354101,51.565575,-0.139908,2019-05-05 16:30:00+00:00,Islington,Slight,1
354103,51.431893,-0.30045499999999997,2019-05-12 14:35:00+00:00,Richmond upon Thames,Slight,1
354106,51.526619,-0.063705,2019-05-12 10:00:00+00:00,Tower Hamlets,Slight,1
354107,51.542364,-0.24848000000000003,2019-05-12 19:51:00+00:00,Brent,Serious,1
354116,51.528620000000004,0.189099,2019-05-12 18:30:00+00:00,Havering,Slight,1
354120,51.597864,-0.274515,2019-05-12 16:03:00+00:00,Harrow,Slight,1
354129,51.465469,-0.011096,2019-05-02 08:20:00+00:00,Lewisham,Serious,1
354132,51.510763,-0.12448799999999999,2019-05-13 07:20:00+00:00,City of Westminster,Slight,1
354133,51.521502,-0.113351,2019-05-12 14:30:00+00:00,Camden,Slight,1
370514,51.347863,-0.147747,2019-12-29 12:45:00+00:00,Sutton,Serious,1
370515,51.426981,-0.35573000000000005,2019-12-29 13:40:00+00:00,Richmond upon Thames,Serious,1
370518,51.522265,-0.10604000000000001,2019-12-28 16:00:00+00:00,Islington,Slight,1
370520,51.555544,0.062621,2019-12-29 16:28:00+00:00,Newham,Slight,1
370539,51.492413,0.045249,2019-12-23 17:30:00+00:00,Greenwich,Slight,2
370540,51.50523,-0.113634,2019-12-29 20:00:00+00:00,Lambeth,Slight,1
370553,51.513417,-0.160293,2019-12-30 10:05:00+00:00,City of Westminster,Slight,1
361235,51.470019,-0.076815,2019-08-22 18:20:00+00:00,Southwark,Slight,1
361244,51.51328,-0.140756,2019-08-23 07:50:00+00:00,City of Westminster,Slight,1
361254,51.464917,-0.187828,2019-08-23 11:10:00+00:00,Wandsworth,Slight,1
361256,51.453217,-0.358026,2019-08-19 06:45:00+00:00,Richmond upon Thames,Slight,1
361270,51.525786,-0.032040000000000006,2019-08-22 18:11:00+00:00,Tower Hamlets,Slight,1
361275,51.475117,-0.339788,2019-08-23 14:45:00+00:00,Hounslow,Serious,1
361276,51.376759,-0.09851599999999999,2019-08-23 13:45:00+00:00,Croydon,Serious,1
361286,51.454431,-0.11980199999999999,2019-08-23 18:10:00+00:00,Lambeth,Serious,1
368080,51.521925,-0.13361499999999998,2019-11-24 15:30:00+00:00,Camden,Slight,1
368097,51.584666,0.173517,2019-11-24 20:12:00+00:00,Havering,Serious,1
368098,51.509966,-0.133109,2019-11-24 19:32:00+00:00,City of Westminster,Serious,1
368099,51.469355,-0.097289,2019-11-13 08:30:00+00:00,Lambeth,Slight,1
368108,51.462953,-0.115147,2019-11-19 14:30:00+00:00,Lambeth,Slight,1
368110,51.595485,-0.145068,2019-11-24 22:07:00+00:00,Haringey,Slight,1
368118,51.519046,-0.07625000000000001,2019-11-25 07:58:00+00:00,Tower Hamlets,Slight,1
368120,51.539176,-0.136096,2019-11-25 08:35:00+00:00,Camden,Slight,1
368122,51.582545,-0.199376,2019-11-25 09:15:00+00:00,Barnet,Slight,1
368127,51.607779,-0.017043,2019-11-25 12:58:00+00:00,Waltham Forest,Slight,1
718438,51.536561,-0.146412,2019-01-28 09:00:00+00:00,Camden,Slight,1
718442,51.471775,-0.17716,2019-01-28 08:28:00+00:00,Wandsworth,Slight,1
718444,51.391617,-0.222908,2019-01-28 07:04:00+00:00,Merton,Slight,1
718447,51.535715,-0.183157,2019-01-23 16:25:00+00:00,City of Westminster,Slight,1
718453,51.520527,-0.052605,2019-01-28 08:34:00+00:00,Tower Hamlets,Slight,1
718455,51.516421,-0.13924499999999998,2019-01-25 14:00:00+00:00,City of Westminster,Slight,1
718457,51.51767,-0.10772899999999999,2019-01-29 10:44:00+00:00,City of London,Slight,1
718466,51.379901,-0.21828899999999998,2019-01-28 18:15:00+00:00,Sutton,Slight,1
718472,51.432992,-0.180761,2019-01-28 18:10:00+00:00,Wandsworth,Slight,1
718475,51.342804,-0.131582,2019-01-10 07:00:00+00:00,Croydon,Slight,1
718485,51.518979,-0.120921,2019-01-25 17:41:00+00:00,Camden,Slight,1
718486,51.582254,-0.099923,2019-01-28 20:25:00+00:00,Haringey,Serious,1
718487,51.537228,-0.086615,2019-01-28 14:47:00+00:00,Hackney,Slight,1
718490,51.536962,-0.391783,2019-01-28 22:35:00+00:00,Ealing,Slight,1
359030,51.516892,-0.127061,2019-07-20 13:35:00+00:00,Camden,Slight,1
359035,51.483789,-0.184718,2019-07-20 15:40:00+00:00,Kensington and Chelsea,Slight,1
359037,51.502368,-0.0775,2019-07-20 10:15:00+00:00,Southwark,Slight,1
359038,51.439533,-0.126155,2019-07-08 08:55:00+00:00,Lambeth,Slight,1
359048,51.523009,-0.194849,2019-07-20 21:45:00+00:00,City of Westminster,Slight,1
359050,51.511298,-0.136009,2019-07-20 22:25:00+00:00,City of Westminster,Slight,2
359054,51.556611,-0.370376,2019-07-20 21:00:00+00:00,Harrow,Slight,1
359056,51.525173,0.169904,2019-07-20 21:05:00+00:00,Havering,Slight,1
359060,51.46061,-0.118195,2019-07-21 00:45:00+00:00,Lambeth,Slight,1
359063,51.371014,-0.001357,2019-07-21 02:23:00+00:00,Bromley,Slight,1
359067,51.528897,-0.017055999999999998,2019-07-20 12:55:00+00:00,Tower Hamlets,Slight,1
359068,51.546501,-0.0057469999999999995,2019-07-20 10:55:00+00:00,Newham,Slight,1
359082,51.591403,0.035039,2019-07-21 13:20:00+00:00,Redbridge,Slight,1
359084,51.418447,-0.12742,2019-07-21 17:15:00+00:00,Lambeth,Slight,1
356432,51.508699,0.070362,2019-06-15 15:10:00+00:00,Newham,Slight,1
356433,51.391731,-0.20153000000000001,2019-06-10 06:40:00+00:00,Merton,Slight,1
356434,51.497799,-0.100066,2019-06-15 15:11:00+00:00,Southwark,Slight,1
356436,51.581711,-0.039555,2019-06-14 17:00:00+00:00,Waltham Forest,Serious,1
356442,51.475331,0.010716,2019-06-15 16:27:00+00:00,Greenwich,Slight,1
356443,51.528212,-0.128629,2019-06-15 12:10:00+00:00,Camden,Slight,1
356447,51.531376,-0.37208399999999997,2019-06-15 14:50:00+00:00,Ealing,Slight,1
356448,51.529772,-0.08323699999999999,2019-06-15 17:28:00+00:00,Hackney,Slight,1
356449,51.567391,0.22006599999999998,2019-06-15 18:46:00+00:00,Havering,Slight,1
356450,51.48995,0.039030999999999996,2019-06-15 18:28:00+00:00,Greenwich,Slight,1
356451,51.514538,-0.159528,2019-06-15 19:15:00+00:00,City of Westminster,Slight,1
356452,51.493515,-0.239289,2019-06-15 20:00:00+00:00,Hammersmith and Fulham,Slight,1
356465,51.537284,-0.154645,2019-06-15 21:45:00+00:00,Camden,Slight,1
356482,51.505164,-0.10453000000000001,2019-06-10 08:15:00+00:00,Southwark,Slight,1
725234,51.578143,-0.0071189999999999995,2019-05-12 13:05:00+00:00,Waltham Forest,Slight,1
725238,51.469653,-0.2649,2019-05-12 16:10:00+00:00,Richmond upon Thames,Slight,1
725241,51.565575,-0.139908,2019-05-05 16:30:00+00:00,Islington,Slight,1
725243,51.431893,-0.30045499999999997,2019-05-12 14:35:00+00:00,Richmond upon Thames,Slight,1
725246,51.526619,-0.063705,2019-05-12 10:00:00+00:00,Tower Hamlets,Slight,1
725247,51.542364,-0.24848000000000003,2019-05-12 19:51:00+00:00,Brent,Serious,1
725256,51.528620000000004,0.189099,2019-05-12 18:30:00+00:00,Havering,Slight,1
725260,51.597864,-0.274515,2019-05-12 16:03:00+00:00,Harrow,Slight,1
725269,51.465469,-0.011096,2019-05-02 08:20:00+00:00,Lewisham,Serious,1
725272,51.510763,-0.12448799999999999,2019-05-13 07:20:00+00:00,City of Westminster,Slight,1
725273,51.521502,-0.113351,2019-05-12 14:30:00+00:00,Camden,Slight,1
725278,51.526671,-0.10882599999999999,2019-05-13 08:46:00+00:00,Islington,Serious,1
725280,51.474915,-0.182449,2019-05-09 17:50:00+00:00,Hammersmith and Fulham,Slight,1
725281,51.476724,-0.215916,2019-05-13 09:08:00+00:00,Hammersmith and Fulham,Slight,1
349443,51.506467,-0.122373,2019-03-01 12:50:00+00:00,City of Westminster,Slight,1
349446,51.47189,-0.098882,2019-02-27 12:00:00+00:00,Lambeth,Slight,1
349449,51.516917,-0.126916,2019-03-01 15:40:00+00:00,Camden,Serious,1
349454,51.462233,-0.293613,2019-03-01 18:15:00+00:00,Richmond upon Thames,Serious,1
349456,51.524713,-0.127994,2019-03-01 20:10:00+00:00,Camden,Serious,1
349457,51.519054,-0.059774,2019-03-01 18:25:00+00:00,Tower Hamlets,Serious,1
349466,51.473575,0.1678,2019-03-01 15:48:00+00:00,Bexley,Slight,1
349475,51.572505,-0.068481,2019-03-01 22:16:00+00:00,Hackney,Slight,1
349476,51.465636,-0.018806,2019-02-27 18:00:00+00:00,Lewisham,Serious,1
349478,51.450369,-0.139715,2019-03-01 17:09:00+00:00,Lambeth,Slight,2
349479,51.524328,-0.080265,2019-02-28 07:55:00+00:00,Hackney,Slight,1
349483,51.503123,-0.15189000000000002,2019-03-01 19:00:00+00:00,City of Westminster,Slight,1
349488,51.480909,-0.09335099999999999,2019-03-01 18:30:00+00:00,Southwark,Slight,1
349493,51.435038,0.166407,2019-03-02 10:50:00+00:00,Bexley,Slight,1
363206,51.493305,-0.100772,2019-09-19 18:39:00+00:00,Southwark,Slight,1
363207,51.399125,-0.041233,2019-09-19 19:00:00+00:00,Bromley,Slight,1
363209,51.425705,-0.374519,2019-09-19 16:00:00+00:00,Richmond upon Thames,Slight,1
363211,51.462681,-0.349337,2019-09-19 18:28:00+00:00,Hounslow,Serious,1
363212,51.467756,-0.089624,2019-09-18 19:10:00+00:00,Southwark,Slight,2
363214,51.451124,-0.016829,2019-09-19 14:48:00+00:00,Lewisham,Slight,1
363218,51.506626,-0.152224,2019-09-19 20:45:00+00:00,City of Westminster,Slight,1
363226,51.484388,-0.09378299999999999,2019-09-17 19:35:00+00:00,Southwark,Slight,1
363229,51.531064,-0.10463599999999999,2019-09-20 08:00:00+00:00,Islington,Slight,1
363232,51.533309,-0.04152,2019-09-19 19:15:00+00:00,Tower Hamlets,Slight,1
363235,51.519144,-0.059785,2019-09-19 10:30:00+00:00,Tower Hamlets,Slight,1
363239,51.482853,-0.23591199999999998,2019-09-18 14:00:00+00:00,Richmond upon Thames,Slight,1
363241,51.52978,-0.12432599999999999,2019-08-23 10:20:00+00:00,Camden,Slight,1
363248,51.430217999999996,-0.135858,2019-09-20 08:05:00+00:00,Lambeth,Slight,1
363249,51.520612,-0.085077,2019-09-19 19:50:00+00:00,Hackney,Slight,1
363256,51.534002,-0.17130099999999998,2019-09-19 11:40:00+00:00,City of Westminster,Serious,1
363257,51.473207,-0.08864699999999999,2019-09-20 09:05:00+00:00,Southwark,Slight,1
363260,51.509775,-0.31907399999999997,2019-09-12 20:30:00+00:00,Ealing,Serious,1
722803,51.482669,-0.12382599999999999,2019-03-27 19:50:00+00:00,Lambeth,Slight,1
722816,51.431327,-0.398847,2019-04-04 07:25:00+00:00,Hounslow,Slight,1
722819,51.498723,-0.070204,2019-03-17 10:50:00+00:00,Southwark,Slight,1
722821,51.520214,-0.074485,2019-04-03 18:00:00+00:00,Tower Hamlets,Slight,1
722822,51.476533,-0.118029,2019-02-07 02:20:00+00:00,Lambeth,Slight,1
722825,51.544478,-0.09780499999999999,2019-03-25 18:30:00+00:00,Islington,Slight,1
722829,51.547185,-0.05503,2019-03-26 20:18:00+00:00,Hackney,Slight,1
722837,51.462175,-0.008778,2019-04-04 08:35:00+00:00,Lewisham,Slight,1
722841,51.485443,-0.094012,2019-04-01 11:43:00+00:00,Southwark,Slight,1
722843,51.512502,-0.25219,2019-04-04 08:45:00+00:00,Ealing,Slight,1
722849,51.518143,-0.18893000000000001,2019-04-02 23:42:00+00:00,City of Westminster,Slight,1
370570,51.552635,-0.12467000000000002,2019-12-30 20:00:00+00:00,Islington,Slight,1
370577,51.356133,-0.174472,2019-12-30 13:10:00+00:00,Sutton,Slight,1
370578,51.52824,-0.181278,2019-12-30 19:30:00+00:00,City of Westminster,Slight,1
370580,51.463575,-0.010747,2019-12-30 20:45:00+00:00,Lewisham,Serious,1
370583,51.464765,-0.130621,2019-12-30 07:50:00+00:00,Lambeth,Slight,1
370611,51.508302,-0.154721,2019-12-30 15:00:00+00:00,City of Westminster,Slight,1
370612,51.486452,-0.094661,2019-12-31 15:15:00+00:00,Southwark,Slight,1
370613,51.469719,-0.051573,2019-12-22 08:50:00+00:00,Lewisham,Slight,1
354138,51.526671,-0.10882599999999999,2019-05-13 08:46:00+00:00,Islington,Serious,1
354140,51.474915,-0.182449,2019-05-09 17:50:00+00:00,Hammersmith and Fulham,Slight,1
354141,51.476724,-0.215916,2019-05-13 09:08:00+00:00,Hammersmith and Fulham,Slight,1
354152,51.482166,-0.173404,2019-05-13 07:00:00+00:00,Kensington and Chelsea,Slight,1
354160,51.492219,-0.07663,2019-04-18 18:30:00+00:00,Southwark,Slight,1
354164,51.416222,-0.283995,2019-05-13 13:00:00+00:00,Kingston,Slight,1
354168,51.621616,-0.097283,2019-05-13 17:55:00+00:00,Enfield,Slight,1
354171,51.432709,-0.16375299999999998,2019-05-13 07:15:00+00:00,Wandsworth,Serious,1
354175,51.472766,-0.199367,2019-05-13 16:51:00+00:00,Hammersmith and Fulham,Slight,1
354178,51.464262,-0.213119,2019-05-13 18:15:00+00:00,Wandsworth,Slight,1
354180,51.588881,-0.10213000000000001,2019-05-13 17:45:00+00:00,Haringey,Slight,1
354183,51.490395,-0.054897999999999995,2019-05-13 18:15:00+00:00,Southwark,Slight,1
354186,51.477993,-0.145317,2019-05-13 20:45:00+00:00,Wandsworth,Serious,1
354187,51.495059,-0.10134699999999999,2019-05-13 17:42:00+00:00,Southwark,Slight,1
361300,51.579872,-0.003594,2019-08-23 16:28:00+00:00,Waltham Forest,Slight,1
361309,51.455793,-0.11393099999999999,2019-08-23 21:15:00+00:00,Lambeth,Serious,1
361317,51.493559,-0.11091799999999999,2019-08-21 19:15:00+00:00,Lambeth,Serious,1
361320,51.531163,-0.116931,2019-08-23 18:43:00+00:00,Islington,Slight,1
361334,51.547517,-0.195091,2019-08-24 12:15:00+00:00,Camden,Slight,1
361336,51.55375,-0.005242999999999999,2019-08-23 14:15:00+00:00,Waltham Forest,Slight,1
361338,51.517774,-0.195935,2019-08-24 13:00:00+00:00,City of Westminster,Slight,1
361342,51.545602,-0.056121,2019-08-06 17:00:00+00:00,Hackney,Slight,1
361347,51.542462,-0.178706,2019-08-24 14:31:00+00:00,Camden,Slight,1
368141,51.526587,-0.028343,2019-11-21 10:45:00+00:00,Tower Hamlets,Slight,1
368144,51.518867,-0.210911,2019-11-25 15:00:00+00:00,Kensington and Chelsea,Slight,1
368156,51.463197,-0.066622,2019-11-25 16:21:00+00:00,Southwark,Slight,1
368157,51.49644,-0.09339499999999999,2019-11-25 14:45:00+00:00,Southwark,Slight,1
368158,51.478385,-0.129215,2019-11-25 17:40:00+00:00,Lambeth,Slight,1
368161,51.468427,-0.22916899999999998,2019-11-25 18:50:00+00:00,Wandsworth,Slight,1
368172,51.506546,-0.234536,2019-11-25 19:11:00+00:00,Hammersmith and Fulham,Slight,1
368175,51.558452,-0.379932,2019-11-18 17:40:00+00:00,Hillingdon,Slight,1
368179,51.390952,-0.165785,2019-11-26 05:55:00+00:00,Merton,Serious,1
368181,51.387843,-0.208969,2019-11-26 08:42:00+00:00,Sutton,Slight,1
368182,51.474154,-0.075043,2019-11-26 07:30:00+00:00,Southwark,Serious,1
368183,51.546889,-0.20394199999999998,2019-11-26 07:58:00+00:00,Brent,Slight,1
359089,51.521793,-0.113036,2019-07-21 17:42:00+00:00,Camden,Serious,1
359095,51.468314,-0.09854199999999999,2019-07-21 18:15:00+00:00,Lambeth,Slight,1
359115,51.512623,-0.037017,2019-07-21 22:23:00+00:00,Tower Hamlets,Slight,1
359118,51.452853,-0.166658,2019-07-22 06:00:00+00:00,Wandsworth,Serious,1
359120,51.401769,-0.269167,2019-07-21 15:00:00+00:00,Kingston,Slight,1
359124,51.390237,-0.112273,2019-07-10 16:43:00+00:00,Croydon,Slight,1
359127,51.482103,-0.173392,2019-07-19 18:05:00+00:00,Kensington and Chelsea,Serious,1
359129,51.506743,-0.147665,2019-07-22 09:36:00+00:00,City of Westminster,Slight,1
359131,51.428085,-0.35498599999999997,2019-07-21 14:45:00+00:00,Richmond upon Thames,Slight,1
359134,51.518942,-0.202851,2019-07-17 19:45:00+00:00,Kensington and Chelsea,Slight,1
359142,51.419287,0.012326,2019-07-22 13:20:00+00:00,Bromley,Slight,1
718496,51.443497,-0.392493,2019-01-29 06:20:00+00:00,Hounslow,Slight,1
718501,51.50968,-0.118638,2019-01-29 08:45:00+00:00,City of Westminster,Serious,1
718504,51.519054,-0.12107699999999999,2019-01-28 18:50:00+00:00,Camden,Slight,1
718513,51.455229,-0.009670000000000002,2019-01-25 08:35:00+00:00,Lewisham,Slight,1
718524,51.45288,-0.096693,2019-01-28 08:35:00+00:00,Southwark,Slight,1
718542,51.532343,0.117588,2019-01-25 16:37:00+00:00,Barking and Dagenham,Serious,1
718550,51.526873,-0.108515,2019-01-28 19:30:00+00:00,Islington,Slight,1
725292,51.482166,-0.173404,2019-05-13 07:00:00+00:00,Kensington and Chelsea,Slight,1
725300,51.492219,-0.07663,2019-04-18 18:30:00+00:00,Southwark,Slight,1
725304,51.416222,-0.283995,2019-05-13 13:00:00+00:00,Kingston,Slight,1
725308,51.621616,-0.097283,2019-05-13 17:55:00+00:00,Enfield,Slight,1
725311,51.432709,-0.16375299999999998,2019-05-13 07:15:00+00:00,Wandsworth,Serious,1
725315,51.472766,-0.199367,2019-05-13 16:51:00+00:00,Hammersmith and Fulham,Slight,1
725318,51.464262,-0.213119,2019-05-13 18:15:00+00:00,Wandsworth,Slight,1
725320,51.588881,-0.10213000000000001,2019-05-13 17:45:00+00:00,Haringey,Slight,1
725323,51.490395,-0.054897999999999995,2019-05-13 18:15:00+00:00,Southwark,Slight,1
725326,51.477993,-0.145317,2019-05-13 20:45:00+00:00,Wandsworth,Serious,1
725327,51.495059,-0.10134699999999999,2019-05-13 17:42:00+00:00,Southwark,Slight,1
725330,51.558037,-0.361078,2019-05-13 17:45:00+00:00,Harrow,Serious,1
725331,51.464574999999996,-0.236732,2019-05-13 19:50:00+00:00,Richmond upon Thames,Slight,1
725334,51.420091,-0.286554,2019-05-13 18:04:00+00:00,Kingston,Slight,1
725338,51.468667,-0.271806,2019-04-28 13:00:00+00:00,Richmond upon Thames,Slight,1
725340,51.451801,-0.147803,2019-05-11 22:05:00+00:00,Wandsworth,Slight,1
363267,51.457556,-0.253225,2019-09-20 13:39:00+00:00,Wandsworth,Serious,1
363274,51.515408,-0.14058299999999999,2019-09-20 15:29:00+00:00,City of Westminster,Slight,1
363278,51.475271,-0.028109,2019-09-20 08:40:00+00:00,Lewisham,Slight,1
363285,51.52375,-0.216861,2019-09-20 17:45:00+00:00,Kensington and Chelsea,Slight,1
363288,51.451471,-0.267374,2019-09-20 14:35:00+00:00,Richmond upon Thames,Slight,1
363289,51.580564,-0.001947,2019-09-20 15:20:00+00:00,Waltham Forest,Slight,1
363292,51.471347,-0.11262699999999999,2019-09-20 18:15:00+00:00,Lambeth,Slight,1
363293,51.62732,0.009902,2019-09-20 18:15:00+00:00,Waltham Forest,Slight,1
363302,51.517828,0.060051999999999994,2019-09-20 14:15:00+00:00,Newham,Serious,1
363308,51.461516,-0.29808799999999996,2019-09-20 17:35:00+00:00,Richmond upon Thames,Slight,1
363310,51.483376,-0.087977,2019-09-20 16:30:00+00:00,Southwark,Slight,1
363316,51.577892,-0.082743,2019-09-20 16:23:00+00:00,Haringey,Slight,1
356487,51.486195,0.011698,2019-06-15 18:30:00+00:00,Greenwich,Slight,1
356489,51.479034,-0.094121,2019-06-16 11:45:00+00:00,Southwark,Slight,1
356491,51.459529,-0.217608,2019-06-13 16:30:00+00:00,Wandsworth,Slight,1
356506,51.551152,0.12227,2019-06-16 15:30:00+00:00,Barking and Dagenham,Slight,1
356524,51.521931,-0.045655,2019-06-15 14:00:00+00:00,Tower Hamlets,Slight,1
356529,51.577148,-0.09833199999999999,2019-06-15 19:45:00+00:00,Haringey,Slight,1
356530,51.506385,-0.20851799999999998,2019-06-16 13:55:00+00:00,Kensington and Chelsea,Slight,1
351929,51.511185,-0.05652000000000001,2019-04-07 04:45:00+00:00,Tower Hamlets,Slight,1
351939,51.363644,-0.296375,2019-04-08 06:00:00+00:00,Kingston,Serious,1
351942,51.479982,-0.11551099999999999,2019-04-08 08:10:00+00:00,Lambeth,Slight,1
351945,51.522949,-0.09995699999999999,2019-04-08 08:43:00+00:00,Islington,Slight,1
351949,51.57652,-0.125837,2019-04-08 08:25:00+00:00,Haringey,Slight,1
351953,51.490095,-0.044453,2019-04-06 05:50:00+00:00,Lewisham,Slight,1
351954,51.424448,-0.171449,2019-04-08 11:21:00+00:00,Wandsworth,Slight,1
351962,51.526943,-0.12013199999999999,2019-04-08 13:35:00+00:00,Camden,Slight,1
351967,51.567485,-0.13844499999999998,2019-04-05 07:45:00+00:00,Islington,Slight,1
354190,51.558037,-0.361078,2019-05-13 17:45:00+00:00,Harrow,Serious,1
354191,51.464574999999996,-0.236732,2019-05-13 19:50:00+00:00,Richmond upon Thames,Slight,1
354194,51.420091,-0.286554,2019-05-13 18:04:00+00:00,Kingston,Slight,1
354198,51.468667,-0.271806,2019-04-28 13:00:00+00:00,Richmond upon Thames,Slight,1
354200,51.451801,-0.147803,2019-05-11 22:05:00+00:00,Wandsworth,Slight,1
354210,51.528,-0.09093799999999999,2019-05-13 14:40:00+00:00,Islington,Slight,1
354216,51.522138,-0.046742,2019-05-13 17:55:00+00:00,Tower Hamlets,Slight,1
354218,51.51733,-0.073555,2019-05-14 08:40:00+00:00,Tower Hamlets,Slight,1
354220,51.496192,-0.305643,2019-05-14 07:45:00+00:00,Hounslow,Serious,1
354221,51.534313,-0.168189,2019-05-14 08:40:00+00:00,City of Westminster,Slight,1
354222,51.527861,-0.104553,2019-05-14 11:40:00+00:00,Islington,Slight,1
354225,51.52251,-0.10393899999999999,2019-05-14 08:25:00+00:00,Islington,Slight,1
354229,51.494086,-0.090194,2019-01-03 17:15:00+00:00,Southwark,Slight,1
354231,51.470239,-0.257118,2019-03-31 06:15:00+00:00,Richmond upon Thames,Slight,1
354237,51.501275,-0.130612,2019-05-14 13:00:00+00:00,City of Westminster,Slight,1
354241,51.493377,-0.18190199999999998,2019-05-13 18:10:00+00:00,Kensington and Chelsea,Slight,1
370643,51.463667,-0.306257,2019-12-19 16:30:00+00:00,Richmond upon Thames,Slight,1
370646,51.603738,-0.352862,2019-12-16 20:40:00+00:00,Harrow,Slight,1
370656,51.596662,-0.073549,2019-12-31 10:50:00+00:00,Haringey,Slight,1
370663,51.505160000000004,-0.08934199999999999,2019-12-21 00:10:00+00:00,Southwark,Slight,1
370666,51.4568,-0.20088799999999998,2019-12-16 19:40:00+00:00,Wandsworth,Slight,1
349510,51.516106,-0.0697,2019-03-02 13:45:00+00:00,Tower Hamlets,Slight,1
349528,51.519739,-0.129625,2019-03-03 12:30:00+00:00,Camden,Serious,1
349540,51.427062,-0.056150000000000005,2019-03-03 15:25:00+00:00,Lewisham,Slight,1
349552,51.517603,-0.354919,2019-03-04 06:15:00+00:00,Ealing,Slight,1
347116,51.385714,-0.121226,2019-01-24 20:35:00+00:00,Croydon,Slight,1
347117,51.502208,-0.104696,2019-01-24 17:12:00+00:00,Southwark,Slight,1
